title,date,jobId,location,description,url,scraped_at,page_number,Contractor
AWS Cloud Data Engineer,08/25/2025,25-05350,N/A,"Job Overview:     	 We are seeking an AWS-Data Engineer with strong experience across the entire Cloud Data stack. The ideal candidate should have extensive experience in data pipelines (ELT/ETL), data warehousing and dimensional modeling, and curation of data sets for Data Scientists and Business Intelligence users. Experience in building Data Lake. This candidate should also have excellent probl...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:16.675414,1,Calsoft Labs Inc.
Sr. System Engineer,08/25/2025,25-05348,"Atlanta, GA","The Systems Engineer is focused on the design, construction, testing, implementation and optimization of infrastructure systems. '-Investigates and resolves level 1 problem on network infrastructure hardware. -Utilizes standard tools to analyze, identify, and resolve technical problems. '-Serves as an escalation point for level 1 problem or incident management. -Analyzes performance problems and r...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:16.675414,1,Calsoft Labs Inc.
Managed Care Specialist,08/25/2025,25-05347,TN,Managed Care Specialist,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:16.675415,1,Calsoft Labs Inc.
Technical Product Owner,08/25/2025,25-05343,"Minneapolis, MN","Responsibilities   • Manage each project’s scope and timeline  • Coordinate sprints, retrospective meetings and daily stand-ups  • Coach team members in Agile frameworks  • Facilitate internal communication and effective collaboration  • Be the point of contact for external communications (e.g. from customers or stakeholders)  • Work with product owners to...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:16.675416,1,Calsoft Labs Inc.
Database Engineer – PostgreSQL,08/22/2025,25-05342,"Mountain View, CA","Preferred Skills:     •     Experience with other databases (MySQL, NoSQL) is a plus.     •     Knowledge of performance benchmarking and load testing frameworks.     •     Background in CI/CD integration for database systems.",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:16.675417,1,Calsoft Labs Inc.
Staff Product Manager - Commerce Platform,08/22/2025,25-05341,"Mountain View, CA","Responsibilities     ● Define and lead the vision and strategy for critical capabilities within the commerce platform.     ● Provide product thought leadership to identify, prioritize and solution top business capability needs; synthesize business goals into platform capabilities and product roadmaps.     ● Demonstrate customer obsession by being a champion for the user experienc...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:16.675418,1,Calsoft Labs Inc.
Engineering Technician,08/22/2025,25-05340,N/A,"Job Title: Engineering Technician     Location: San Diego, CA (Onsite)      Duration: Contract                         Shift Schedule                    • Shift: Night     • Working Days: [Wed-Fri, alt Sat] OR [alt Sat, Sun-Tues]     • Start/End Time: 7PM-7:30AM     • Total Weekly Hours: 43.75 (avg)                          Education Requirement (please specify required or ...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:16.675419,1,Calsoft Labs Inc.
Engineering Technician,08/22/2025,25-05339,N/A,"Job Title: Engineering Technician     Location: San Diego, CA (Onsite)      Duration: Contract                    Shift Schedule         • Shift: Day       • Working Days: [Sun-Tues, alt Wed] OR [alt Wed, Thurs-Sat]       • Start/End Time: 7AM-7:30PM     • Total Weekly Hours: 43.75 (avg)              Education Requirement (please specify required or preferred)       •...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:16.675420,1,Calsoft Labs Inc.
Full Stack Developer,08/22/2025,25-05337,"Atlanta, GA","• Develop amazingly efficient and effective software using Java, C#, Python, .Net, Spring Boot, Microservices, APIs  • Enhance and maintain on prem and internal PAAS applications, and actively rework these to AWS along project timelines  • Help to design and implement serverless patterns from containerized applications  • Build industry standard APIs and help with establish...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:16.675421,1,Calsoft Labs Inc.
Full Stack Developer,08/22/2025,25-05336,"Atlanta, GA","• Develop amazingly efficient and effective software using Java, C#, Python, .Net, Spring Boot, Microservices, APIs  • Enhance and maintain on prem and internal PAAS applications, and actively rework these to AWS along project timelines  • Help to design and implement serverless patterns from containerized applications  • Build industry standard APIs and help with establish...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:16.675422,1,Calsoft Labs Inc.
Princ Software Apps Engineer,08/26/2025,25-05363,"Remote, CA","Responsibilities:  As an Automation Engineer, you'll be a critical contributor to the quality and efficiency of the Yahoo Mail iOS application. Your responsibilities will include:  • Leading the design, development, and implementation of a robust, scalable automation testing pipeline for the Yahoo Mail iOS app, driving comprehensive test coverage and efficient execution within our CI/CD syst...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748649,2,Calsoft Labs Inc.
Digital Accessibility Project Manager,08/26/2025,25-05362,"Hartford, CT",Digital Accessibility Project Manager,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748662,2,Calsoft Labs Inc.
Engineering - Site Reliability Engineer 3,08/26/2025,25-05361,"Los Angeles, CA",Job Description: ** Max bill rate ***/hr **  Comments for Suppliers:,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748665,2,Calsoft Labs Inc.
Project Manager - Jr Level,08/26/2025,25-05360,TN,Project Manager - Jr Level,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748666,2,Calsoft Labs Inc.
Princ Software Apps Engineer,08/26/2025,25-05359,"Remote, WA","Responsibilities:   As an Automation Engineer, you'll be a critical contributor to the quality and efficiency of the Yahoo Mail Android application. Your responsibilities will include:   • Leading the design, development, and implementation of a robust, scalable automation testing pipeline for the Yahoo Mail Android app, driving comprehensive test coverage and efficient execution within our ...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748668,2,Calsoft Labs Inc.
Business Analyst,08/25/2025,25-05355,"Culver City, CA","Business Analyst with experience within a media or entertainment company working with vendors, post-production, video & audio assets, etc.  Ability to work with range of people from execs to admins to large groups, great communication, team oriented, attention to detail.  Ideally looking for someone who has worked on technology transformations for systems that are driving multimillion dollar conte...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748670,2,Calsoft Labs Inc.
.NET Programmer Analyst 3,08/25/2025,25-05354,VA,.NET Programmer Analyst 3,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748672,2,Calsoft Labs Inc.
Permit Specialist,08/25/2025,25-05353,TN,Permit Specialist,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748673,2,Calsoft Labs Inc.
Digital Accessibility Web Developer,08/25/2025,25-05352,"Hartford, CT",Senior Developer - Digital Accessibility Web Developer,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748675,2,Calsoft Labs Inc.
Digital Accessibility Tester,08/25/2025,25-05351,CT,Digital Accessibility Tester,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748676,2,Calsoft Labs Inc.
AWS Cloud Data Engineer,08/25/2025,25-05350,N/A,"Job Overview:     	 We are seeking an AWS-Data Engineer with strong experience across the entire Cloud Data stack. The ideal candidate should have extensive experience in data pipelines (ELT/ETL), data warehousing and dimensional modeling, and curation of data sets for Data Scientists and Business Intelligence users. Experience in building Data Lake. This candidate should also have excellent probl...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748678,2,Calsoft Labs Inc.
Sr. System Engineer,08/25/2025,25-05348,"Atlanta, GA","The Systems Engineer is focused on the design, construction, testing, implementation and optimization of infrastructure systems. '-Investigates and resolves level 1 problem on network infrastructure hardware. -Utilizes standard tools to analyze, identify, and resolve technical problems. '-Serves as an escalation point for level 1 problem or incident management. -Analyzes performance problems and r...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748680,2,Calsoft Labs Inc.
Managed Care Specialist,08/25/2025,25-05347,TN,Managed Care Specialist,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748681,2,Calsoft Labs Inc.
Technical Product Owner,08/25/2025,25-05343,"Minneapolis, MN","Responsibilities   • Manage each project’s scope and timeline  • Coordinate sprints, retrospective meetings and daily stand-ups  • Coach team members in Agile frameworks  • Facilitate internal communication and effective collaboration  • Be the point of contact for external communications (e.g. from customers or stakeholders)  • Work with product owners to...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748683,2,Calsoft Labs Inc.
Database Engineer – PostgreSQL,08/22/2025,25-05342,"Mountain View, CA","Preferred Skills:     •     Experience with other databases (MySQL, NoSQL) is a plus.     •     Knowledge of performance benchmarking and load testing frameworks.     •     Background in CI/CD integration for database systems.",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748685,2,Calsoft Labs Inc.
Staff Product Manager - Commerce Platform,08/22/2025,25-05341,"Mountain View, CA","Responsibilities     ● Define and lead the vision and strategy for critical capabilities within the commerce platform.     ● Provide product thought leadership to identify, prioritize and solution top business capability needs; synthesize business goals into platform capabilities and product roadmaps.     ● Demonstrate customer obsession by being a champion for the user experienc...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748686,2,Calsoft Labs Inc.
Engineering Technician,08/22/2025,25-05340,N/A,"Job Title: Engineering Technician     Location: San Diego, CA (Onsite)      Duration: Contract                         Shift Schedule                    • Shift: Night     • Working Days: [Wed-Fri, alt Sat] OR [alt Sat, Sun-Tues]     • Start/End Time: 7PM-7:30AM     • Total Weekly Hours: 43.75 (avg)                          Education Requirement (please specify required or ...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748688,2,Calsoft Labs Inc.
Engineering Technician,08/22/2025,25-05339,N/A,"Job Title: Engineering Technician     Location: San Diego, CA (Onsite)      Duration: Contract                    Shift Schedule         • Shift: Day       • Working Days: [Sun-Tues, alt Wed] OR [alt Wed, Thurs-Sat]       • Start/End Time: 7AM-7:30PM     • Total Weekly Hours: 43.75 (avg)              Education Requirement (please specify required or preferred)       •...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748690,2,Calsoft Labs Inc.
Full Stack Developer,08/22/2025,25-05337,"Atlanta, GA","• Develop amazingly efficient and effective software using Java, C#, Python, .Net, Spring Boot, Microservices, APIs  • Enhance and maintain on prem and internal PAAS applications, and actively rework these to AWS along project timelines  • Help to design and implement serverless patterns from containerized applications  • Build industry standard APIs and help with establish...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748691,2,Calsoft Labs Inc.
Full Stack Developer,08/22/2025,25-05336,"Atlanta, GA","• Develop amazingly efficient and effective software using Java, C#, Python, .Net, Spring Boot, Microservices, APIs  • Enhance and maintain on prem and internal PAAS applications, and actively rework these to AWS along project timelines  • Help to design and implement serverless patterns from containerized applications  • Build industry standard APIs and help with establish...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:20.748693,2,Calsoft Labs Inc.
Engineering - Software Engineer 1,08/21/2025,25-05334,"San Francisco, CA","Job Description: Seeking candidates local to Bay Area, working a hybrid schedule in San Francisco and San Mateo (San Francisco through end of 2025, San Mateo starting in 2026)  Potential for temp to hire Interviews - There will be three 45min interviews, one of the interviews will be in person at San Francisco office.    **Max bill rate: ***/hr **  Comments for Suppliers:",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818046,3,Calsoft Labs Inc.
Full Stack Developer,08/21/2025,25-05332,"Minneapolis, MN","• Develop amazingly efficient and effective software using Java, C#, Python, .Net, Spring Boot, Microservices, APIs  • Enhance and maintain on prem and internal PAAS applications, and actively rework these to AWS along project timelines  • Help to design and implement serverless patterns from containerized applications  • Build industry standard APIs and help with establish...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818058,3,Calsoft Labs Inc.
Lab Tech - I*,08/21/2025,25-05331,N/A,"Job Title cGMP Cleaner  1x slot for pre-ID: Jack Rios  Bill Rate: ***/hr  Hours: 5x8 hours NIGHT Shift 10:30pm- 7:00am (mandatory 1 weekend day a week)  Training hours: 1st two- three weeks Monday- Friday 7:30am-4:00pm  Location: 100% Onsite Frederick, MD    • Description  GMP cleaning team Job Title cGMP Cleaner Kite is a cell therapy company that is focused on providing patients with highl...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818060,3,Calsoft Labs Inc.
Project Manager - Sr Level,08/19/2025,25-05327,TN,Project Manager - Sr Level,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818062,3,Calsoft Labs Inc.
Project Manager 4,08/19/2025,25-05326,"Richmond, VA",Project Manager 4,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818064,3,Calsoft Labs Inc.
Healthcare Construction Plan Reviewer,08/19/2025,25-05325,IN,Healthcare Construction Plan Reviewer,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818065,3,Calsoft Labs Inc.
DV Engineer,08/19/2025,25-05324,N/A,"Job Description   - Developing and Implementing Verification Plans     - Building Testbenches using Universal Verification Methodology(UVM)     - Writing Test cases with both constrained-random and directed test cases to thoroughly exercise the design      - Analyzing Simulation Results to identify and debug functional failures, working closely with design engineers      - Debugging; identifying a...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818067,3,Calsoft Labs Inc.
Sr. Architect - Niche,08/19/2025,25-05322,"Atlanta, GA","The Architect develops and maintains the high-level design plan for the overall applications, data, and infrastructure architectures. Provides technical leadership across the organization, from top-line decision making down to the project planning level. Gains commitment for high-level infrastructure plans, initiates, and participates in projects to evaluate technologies and methods of implementat...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818069,3,Calsoft Labs Inc.
Administrative Services - Department Assistant 2,08/19/2025,25-05320,"San Mateo, CA",Job Description: Req # 14856515  Comments for Suppliers: Hybrid role - Will go to San Mateo campus as needed. 3 - 4 month leave coverage w/ possible opportunity to extend **Max bill rate ***/hr **,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818070,3,Calsoft Labs Inc.
Associate Engineer,08/19/2025,25-05318,"New Albany, OH","Fully onsite New Albany, OH   Shift details: Administrative shift 8am - 5pm M-F for approximately first 2-4 months   6pm - 6am thereafter (graves 15% shift differential)      In this role, you will provide technical engineering support on all system/equipment optimization strategies, upgrades, replacements, and modifications. You will evaluate and determine if utility systems, process maintenance,...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818072,3,Calsoft Labs Inc.
Cell Therapy Specialist I*,08/19/2025,25-05317,N/A,"MPORTANT: For the first 6-8 weeks of the assignment, all contractors are required to work Mon-Fri (0730-1600) to complete New Hire Orientation and Manufacturing On-boarding Technical Training. After the training is successfully completed, the contractor is deployed onto the shift as needed by the dept leadership.    Role is full time 4/10 role but the roles and shifts can change with the needs of ...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818074,3,Calsoft Labs Inc.
Programmer Analyst 3 - Power Platform,08/18/2025,25-05315,N/A,Programmer Analyst 3 -   Power Platform,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818075,3,Calsoft Labs Inc.
Power Platform Developer,08/18/2025,25-05314,N/A,Power Platform Developer,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818077,3,Calsoft Labs Inc.
Senior Project Manager,08/18/2025,25-05311,N/A,Title: Senior Project Manager            Position Details:        • Location: 100% remote (option)        • Hours: Must work Central Time Zone hours (8 AM – 5 PM)        • Preferred Residency: Candidates residing in Iowa or Wisconsin will receive preference.        • Travel: Occasional travel may be required to Client's location and project need.             We are se...,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818079,3,Calsoft Labs Inc.
Human Factors Engineer,08/18/2025,25-05307,"Thousand Oaks, CA","Submit at a reasonable market rate    Fully Remote – Any Time Zone  Preferred: Local to Thousand Oaks, CA    Ideal Candidate: 7–10 years of practical human factors experience in medical devices or combination products. Hands-on implementation experience required.  Nice to Have: Experience with auto-injectors, human factors validation, and engagement with the FDA or global regulatory bo...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818081,3,Calsoft Labs Inc.
Programmer Analyst 4,08/15/2025,25-05305,VA,Programmer Analyst 4,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818082,3,Calsoft Labs Inc.
Data Analyst 2,08/15/2025,25-05304,N/A,Data Analyst 2,https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818084,3,Calsoft Labs Inc.
Supply Chain - Inventory Control Analyst 2,08/15/2025,25-05303,"Anytown, TX","Job Description: Job Title: Americas Tariffs Inventory Management    Location: San Mateo - Working a hybrid schedule: Tuesday - Thursday onsite each week    The Americas Tariffs Inventory Management role effectively and efficiently manages Inventory controls at SIE B2B & DTC Distribution Center with a Customer Service focus, driving the Operations Performance at a level of Excellence, Teamworking ...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818086,3,Calsoft Labs Inc.
Supply Chain - Operations Program Management 4,08/15/2025,25-05302,"Anytown, TX","Job Description: Job Title: North America Warehouse Manager – B2B and DTC    Location: US, Illinois Area preferably  The SIE North America Warehouse Manager effectively and efficiently manages SIE US Distribution Centers with a Customer Service focus, driving the Operations Performance at a level of Excellence, Teamworking with SIE Supply Chain teams.    Responsibilities:  • Lead SIE D...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818087,3,Calsoft Labs Inc.
Senior Sourcing Manager*,08/15/2025,25-05300,N/A,"At Gilead, we’re creating a healthier world for all people. For more than 35 years, we’ve tackled diseases such as HIV, viral hepatitis, COVID-19 and cancer – working relentlessly to develop therapies that help improve lives and to ensure access to these therapies across the globe. We continue to fight against the world’s biggest health challenges, and our mission requires ...",https://www2.jobdiva.com/portal/?a=m9jdnw9bk529dob7b0nhj8hmrmhgxe030ekfy8ww115xk0jkq5bxt25ll3hbstat&compid=-1#/,2025-08-27T15:30:24.818089,3,Calsoft Labs Inc.
