title,date,jobId,location,description,url,scraped_at,page_number,Contractor
Senior AWS Developer,08/26/2025,25-09987,"Raleigh, NC","Job Title: Senior AWS Developer   Job ID: 25-09987   Location: Raleigh, NC   Duration: 12 months of contract       Overview:       Client seeks a seasoned AWS Developer to lead cloud modernization initiatives, focusing on AWS Data Lake architecture, legacy app migration, and enterprise-scale data solutions. This role involves hands-on development, stakeholder collaboration, and technical...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:42.143626,1,Sunrise Systems Inc
Cordant Services Business Analyst,08/26/2025,25-09986,"Houston, TX","Job Title: Cordant Services Business Analyst   Job ID: 25-09986   Location: Houston, TX   Duration: 12 months on W2 contract       Job Description:       Overview:       Seeking a detail-oriented Business Analyst to support financial operations and project management within the Order to Remittance (OTR) organization. This role involves SAP project handling, revenue tracking, billing...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:42.143627,1,Sunrise Systems Inc
Material Planner,08/26/2025,25-09985,"Houston, TX","Job Title: Material Planner   Job ID: 25-09985   Location: Houston, TX   Duration: 12 months on W2 contract       Description:       As a Material Planner, you will be responsible for:          	Establishing the jobs induction plan based on available resources / workload to meet the CWD (Customer Want Date) and for stable operation.  	Responding to queries about the planning. collec...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:42.143628,1,Sunrise Systems Inc
Sales and Operations Planning Analyst,08/26/2025,25-09984,"Remote, WI","Job Title: Sales and Operations Planning Analyst   Job ID: 25-09984   Work shift (days/times) – Monday – Friday 8:00 – 5 (40 hours/week)   Work Location: 100% Remote, preferred CST or EST   Duration: 12 months on W2 contract   Travel Required (% of travel) – 0%   Is this a temp to perm position – Not at this time       Key Responsibilities:        	Drive CQ ...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:42.143628,1,Sunrise Systems Inc
Fraud Specialist/Fraud Operations Specialist I,08/26/2025,25-09983,"Overland Park, KS","Job Title: Fraud Specialist/Fraud Operations Specialist I   Job ID: 25-09983   Location: Overland Park, KS   Duration: 06 months on W2 contract       Overview:       Seeking a Fraud Analyst with 1+ year of experience in fraud investigation, customer authentication, and policy compliance. Role involves analyzing data, handling escalations, and supporting fraud management processes.   &nbs...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:42.143629,1,Sunrise Systems Inc
Automation Engineer,08/26/2025,25-09979,"Pensacola, FL","Our client, a leading Medical Devices Manufacturing Company is looking for Automation Engineer and This is for an initial duration of 04 Months Contract – Pensacola, FL       Job Title: Automation Engineer   Job Id: 25-09979   Location: Pensacola, FL   Duration: 04 Months Contract   Position Type: Hourly Contract Position (W2 only)    	100% onsite at Pensacola FL   	Mon - Fri - 40 hours...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:42.143630,1,Sunrise Systems Inc
SharePoint Developer,08/25/2025,25-09975,"Atlanta, GA","Our client, a leading Consumer Goods Manufacturing Company is looking for SharePoint Developer and This is for an initial duration of 02 Months Contract – Remote Role       Job Title: SharePoint Developer   Job Id: 25-09975   Location: Remote Role   Duration: 01-02 Months Contract   Position Type: Hourly Contract Position (W2 only)    	SharePoint Developer with Power BI expertise &ndash...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:42.143631,1,Sunrise Systems Inc
Developer - Front End II,08/25/2025,25-09974,"Bellevue, WA","Job Title: Developer - Front End II   Job ID: 25-09974   Location: Bellevue, WA   Duration: 06 months on W2 contract       Description:       Looking at multiple locations: Bellevue, WA; Frisco, TX; Overland Park, KS; Herndon, VA.        	Client is looking for a qualified Front-end Web Developer to join our client Studio Web team.  	Specialization in creating responsive and mobile f...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:42.143632,1,Sunrise Systems Inc
RTL Design Engineer - Specialized,08/25/2025,25-09973,"Santa Clara, CA","RTL Design Engineer - Specialized   6 Months   Location: Santa Clara, CA - Hybrid or remote options ; Candidate can work out of other AMD Locations   Interviews: At least two, one on site if candidate is local      JOB DUTIES:   Responsible for RTL design using Verilog HDL for implementation and debug. Read and comprehend Analog Macro level architectural specification.      RTL Candidate Requireme...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:42.143632,1,Sunrise Systems Inc
Grant Specialist,08/25/2025,25-09965,"Phoenix, AZ","Grant Specialist   Phoenix, AZ 85008   6 Months from projected start date      The Grant Specialist will be responsible for providing mid-level comprehensive management and financial oversight of grant awards. The incumbent of this position will manage awarded grant projects and their financial reimbursements under State and Federal grant programs. This position&...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:42.143633,1,Sunrise Systems Inc
IT- Business Analyst - Senior,08/27/2025,25-10027,"Oakland, CA","Job Title: IT- Business Analyst - Senior   Job ID: 25-10027   Location: Oakland, CA   Duration: 12 months on W2 contract       ***OPEN TO NON -LOCALS BUT HM PREFERS LOCAL *** Non-locals must be willing and committed to work PST hours.   ***Hybrid, onsite as needed and will probably be limited to 1-2 times/month****       TOP THINGS:          	Asset Work Management, Electric Generati...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259047,2,Sunrise Systems Inc
Research Support Technician/Data Entry Clerk,08/27/2025,25-10026,"Neenah, WI","Our client, a leading Consumer Goods Manufacturing Company is looking for Research Support Technician/Data Entry Clerk and This is for an initial duration of 03-04 Months Contract – Neenah, WI       Job Title: Research Support Technician/Data Entry Clerk   Job Id: 25-10026   Location: Neenah, WI   Duration: 03-04 Months Contract   Position Type: Hourly Contract Position (W2 only)   &nbs...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259060,2,Sunrise Systems Inc
Scientific - Lab Technician,08/27/2025,25-10024,"North Logan, UT","Our client, a leading Medical Devices Manufacturing Company is looking for Scientific - Lab Technician and This is for an initial duration of 06 Months Contract – North Logan, UT       Job Title: Scientific - Lab Technician   Job Id: 25-10024   Location: North Logan, UT   Duration: 06 Months Contract   Position Type: Hourly Contract Position (W2 only)    	Shift: Monday to Friday 8am to ...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259062,2,Sunrise Systems Inc
Program Manager I,08/27/2025,25-10018,"Bengaluru, Karnataka","Our client, a leading Consumer Goods Manufacturing Company is looking for Program Manager I and This is for an initial duration of 06 Months Contract – Remote Role.       Job Title: Program Manager I   Job Id: 25-10018   Location: Remote Role   Duration: 06 Months Contract    	Position is 100% remote - Must be ok working CST or EST core business hours. [6PM to 03 AM IST or 07.00 PM to 0...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259063,2,Sunrise Systems Inc
Manufacturing Services Associate / Manufacturing Operator (Day Shift),08/26/2025,25-10012,"Portsmouth, NH","Job Title: Manufacturing Services Associate / Manufacturing Operator (Day Shift)   Location: Portsmouth, NH 03801   Duration: 12+ months   Position Type: Hourly contract Position (W2 only)       Note:   This role is on the manufacturing shift which is Days: 7 AM - 7 PM: 12hr days Every other weekend - same schedule as Manufacturing Associates.        	The Manufacturing Services Associate...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259065,2,Sunrise Systems Inc
Customer Service 1,08/26/2025,25-10011,"Boston, MA","Our client, a leading athletic footwear and apparel manufacturing company, is looking for a Customer Service 1. This is for an initial duration of 08 months and is located at Boston, MA.       Job Title: Customer Service 1   Reference ID: 25-10011   Location: Boston, MA   Duration: 08 months   Job Type: Contract (Candidates must be able to work on W2 without VISA sponsorship)     &n...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259066,2,Sunrise Systems Inc
Data Analyst - IT/Data Analyst III,08/26/2025,25-10009,"Bellevue, WA","Job Title: Data Analyst - IT/Data Analyst III   Job ID: 25-10009   Location: Bellevue WA and Herndon VA(Hybrid (3 days in the office, 2 remote))   Duration: 12 months on W2 contract       Overview:       Seeking a skilled Data Analyst to drive data-driven decision-making through report building, requirements gathering, and dashboard development. This role supports cross-functional teams ...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259068,2,Sunrise Systems Inc
QA Engineer Automated 2,08/26/2025,25-10003,"Remote, TX","Job Title: Software Quality Assurance Tester     Job ID: 25-10003     Location: Remote     Duration: 12 months of contract          Description of Services:         The Software QA Engineer performs advanced and/or supervisory computer systems analysis and team lead work, administering the daily operations and activities of testing teams within the Quality Assurance (QA) section of IT-SEDS (Inform...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259069,2,Sunrise Systems Inc
Analytical Coordinator or Lab Technician,08/26/2025,25-09994,"Greenwood, SC","Job Title: Analytical Coordinator/Lab Technician   Location: 535 North Emerald Road, Greenwood, SC 29646   Duration: 6 Months   Position Type: Hourly Basis on W2 only       Description   Workspace: PD and QC department   Eligibility: Candidate who recently completed bachelor’s degree or are Master’s student nearing graduation       Specific job responsibility:    	Conduct ind...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259071,2,Sunrise Systems Inc
Service Support Analyst- Senior,08/26/2025,25-09991,"Raleigh, NC","Job Title: Service Support Analyst- Senior   Job ID: 25-09991   Location: Raleigh, NC   Duration: 09 months of contract       Overview:       Client seeks a Service Desk Technician II to support increased demand and maintain SLA performance. This role provides advanced technical support via phone, chat, and portal, and assists with Identity Proofing Deployment.       Key Responsibil...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259072,2,Sunrise Systems Inc
Senior AWS Developer,08/26/2025,25-09987,"Raleigh, NC","Job Title: Senior AWS Developer   Job ID: 25-09987   Location: Raleigh, NC   Duration: 12 months of contract       Overview:       Client seeks a seasoned AWS Developer to lead cloud modernization initiatives, focusing on AWS Data Lake architecture, legacy app migration, and enterprise-scale data solutions. This role involves hands-on development, stakeholder collaboration, and technical...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259073,2,Sunrise Systems Inc
Cordant Services Business Analyst,08/26/2025,25-09986,"Houston, TX","Job Title: Cordant Services Business Analyst   Job ID: 25-09986   Location: Houston, TX   Duration: 12 months on W2 contract       Job Description:       Overview:       Seeking a detail-oriented Business Analyst to support financial operations and project management within the Order to Remittance (OTR) organization. This role involves SAP project handling, revenue tracking, billing...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259075,2,Sunrise Systems Inc
Material Planner,08/26/2025,25-09985,"Houston, TX","Job Title: Material Planner   Job ID: 25-09985   Location: Houston, TX   Duration: 12 months on W2 contract       Description:       As a Material Planner, you will be responsible for:          	Establishing the jobs induction plan based on available resources / workload to meet the CWD (Customer Want Date) and for stable operation.  	Responding to queries about the planning. collec...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259076,2,Sunrise Systems Inc
Sales and Operations Planning Analyst,08/26/2025,25-09984,"Remote, WI","Job Title: Sales and Operations Planning Analyst   Job ID: 25-09984   Work shift (days/times) – Monday – Friday 8:00 – 5 (40 hours/week)   Work Location: 100% Remote, preferred CST or EST   Duration: 12 months on W2 contract   Travel Required (% of travel) – 0%   Is this a temp to perm position – Not at this time       Key Responsibilities:        	Drive CQ ...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259078,2,Sunrise Systems Inc
Fraud Specialist/Fraud Operations Specialist I,08/26/2025,25-09983,"Overland Park, KS","Job Title: Fraud Specialist/Fraud Operations Specialist I   Job ID: 25-09983   Location: Overland Park, KS   Duration: 06 months on W2 contract       Overview:       Seeking a Fraud Analyst with 1+ year of experience in fraud investigation, customer authentication, and policy compliance. Role involves analyzing data, handling escalations, and supporting fraud management processes.   &nbs...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259079,2,Sunrise Systems Inc
Automation Engineer,08/26/2025,25-09979,"Pensacola, FL","Our client, a leading Medical Devices Manufacturing Company is looking for Automation Engineer and This is for an initial duration of 04 Months Contract – Pensacola, FL       Job Title: Automation Engineer   Job Id: 25-09979   Location: Pensacola, FL   Duration: 04 Months Contract   Position Type: Hourly Contract Position (W2 only)    	100% onsite at Pensacola FL   	Mon - Fri - 40 hours...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259081,2,Sunrise Systems Inc
SharePoint Developer,08/25/2025,25-09975,"Atlanta, GA","Our client, a leading Consumer Goods Manufacturing Company is looking for SharePoint Developer and This is for an initial duration of 02 Months Contract – Remote Role       Job Title: SharePoint Developer   Job Id: 25-09975   Location: Remote Role   Duration: 01-02 Months Contract   Position Type: Hourly Contract Position (W2 only)    	SharePoint Developer with Power BI expertise &ndash...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259082,2,Sunrise Systems Inc
Developer - Front End II,08/25/2025,25-09974,"Bellevue, WA","Job Title: Developer - Front End II   Job ID: 25-09974   Location: Bellevue, WA   Duration: 06 months on W2 contract       Description:       Looking at multiple locations: Bellevue, WA; Frisco, TX; Overland Park, KS; Herndon, VA.        	Client is looking for a qualified Front-end Web Developer to join our client Studio Web team.  	Specialization in creating responsive and mobile f...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259084,2,Sunrise Systems Inc
RTL Design Engineer - Specialized,08/25/2025,25-09973,"Santa Clara, CA","RTL Design Engineer - Specialized   6 Months   Location: Santa Clara, CA - Hybrid or remote options ; Candidate can work out of other AMD Locations   Interviews: At least two, one on site if candidate is local      JOB DUTIES:   Responsible for RTL design using Verilog HDL for implementation and debug. Read and comprehend Analog Macro level architectural specification.      RTL Candidate Requireme...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259085,2,Sunrise Systems Inc
Grant Specialist,08/25/2025,25-09965,"Phoenix, AZ","Grant Specialist   Phoenix, AZ 85008   6 Months from projected start date      The Grant Specialist will be responsible for providing mid-level comprehensive management and financial oversight of grant awards. The incumbent of this position will manage awarded grant projects and their financial reimbursements under State and Federal grant programs. This position&...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:46.259086,2,Sunrise Systems Inc
Service Desk Analyst,08/25/2025,25-09964,"Newark, NJ","Job Title: Service Desk Analyst   Job ID: 25-09964   Location: Newark, NJ (Hybrid schedule - 3 days Onsite, 2 days Remote)   Duration: 6-month contract       Our client needs a Service Desk Analyst Consultant   Hybrid role 9am-5pm or 830am-430pm       Roles and Responsibilities      	Field end user phone calls, emails, and alerts, and submit tickets accordingly.  	Provide first &...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:50.374194,3,Sunrise Systems Inc
Human Resource Business Lead,08/25/2025,25-09957,"Chicago, IL","Job Title: Human Resource Business Lead   Job ID: 25-09957   Location: Chicago, IL, 60629   Duration: 03 months on W2 contract      Description:      	Responsible for local execution of operational HR activities related to turnover, absenteeism, engagement, and recognition.  	Drive initiatives to increase retention and engagement within the core team members and support team members.  	Support the...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:50.374209,3,Sunrise Systems Inc
Manufacturing - Production Associate,08/25/2025,25-09956,"Westborough, MA","Our client, a leading Medical Devices Manufacturing Company is looking for Manufacturing - Production Associate and This is for an initial duration of 04 Months Contract – Westborough, MA       Job Title: Manufacturing - Production Associate   Job Id: 25-09956   Location: Westborough, MA   Duration: 04 Months Contract   Position Type: Hourly Contract Position (W2 only)       Shift:...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:50.374210,3,Sunrise Systems Inc
Principal Enterprise Architect,08/22/2025,25-09949,"Oakland, CA","Job Title: Principal Enterprise Architect   Job ID: 25-09949   Location: Oakland, CA   Duration: FTE       Overview:       Join a centralized Enterprise Strategy & Architecture team driving innovation across operational technology, smart grid, and microgrid systems. You'll lead architecture strategy, roadmap development, and solution design for portfolios including ADMS, DERMS, a...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:50.374211,3,Sunrise Systems Inc
Document Control Assistant - English-Spanish Translator,08/22/2025,25-09946,"Canaan, CT","Our client, a leading Medical Devices Manufacturing Company is looking for Document Control Assistant - English-Spanish Translator and This is for an initial duration of 03-04 Months Contract – Canaan, CT       Job Title: Document Control Assistant - English-Spanish Translator   Job Id: 25-09946   Location: Canaan, CT   Duration: 03-04 Months Contract   Position Type: Hourly Contract Po...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:50.374212,3,Sunrise Systems Inc
Document Control Specialist - English-Spanish Translator,08/22/2025,25-09945,"Canaan, CT","Our client, a leading Medical Devices Manufacturing Company is looking for Document Control Assistant - English-Spanish Translator and This is for an initial duration of 03-04 Months Contract – Canaan, CT       Job Title: Document Control Assistant - English-Spanish Translator   Job Id: 25-09945   Location: Canaan, CT   Duration: 03-04 Months Contract   Position Type: Hourly Contract Po...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:50.374213,3,Sunrise Systems Inc
GenAI Change Manager/Transition Manager 3,08/22/2025,25-09941,"Beaverton, OR","Our client, a leading athletic footwear and apparel manufacturing company, is looking for a GenAI Change Manager/Transition Manager 3. This is for an initial duration of 09 months and is located at Beaverton, OR.       Job Title: GenAI Change Manager/Transition Manager 3   Reference ID: 25-09941   Location: Beaverton, OR   Duration: 09 months   Job Type: Contract (Candidates must be able to w...",https://www1.jobdiva.com/portal/?a=wkjdnw09prvv1eg1pbdvc2i59i8c2x01161ji2zesa7n9avk5oeonhko8x19lmnq&compid=0#/,2025-08-27T15:59:50.374214,3,Sunrise Systems Inc
