title,date,jobId,location,description,url,scraped_at,page_number,Contractor
Quality Technician,$26/hour,08/26/2025,25-46309,"Duration: 6-month contract       Job Description:    	Responsible for providing front line support for internal and external customers regarding quality and regulatory related inquiries and issues, and act as liaison between customers and other departments and functions.  	Responsible for supporting the projects and ongoing processes associated with Quality and Regulatory Services (QRS)  	Fir...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:27.001966,1,US Tech Solutions Inc.
Scientist III-Biomaterials,08/26/2025,25-46304,"Irvine, CA","Duration: 06+ Months (Potential to extend)          Job Summary:       Must Have:    	M.S. or B.S. degree in Biomaterials Science, Biomedical engineering, Polymer Chemistry, Materials Engineering, Bioengineering, Chemical Engineering, or related fields.  	3+ (M.S.) or 6+ (B.S.) years of relevant experience, including industrial experience.  	Preferred experience with biomaterials and/or ...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:27.001967,1,US Tech Solutions Inc.
Financial Analyst I,08/26/2025,25-46303,"North Chicago, IL",Duration: 6 months contract       Job Description:    	The Financial Analyst I will support payment processes for external consultant engagements. The role is responsible for the financial compliance reconciliation and review of payment requests as well as developing and maintaining necessary documentation according to departmental policies to meet quick turnarounds for payment requests.    &...,https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:27.001968,1,US Tech Solutions Inc.
Device Tester with Selenium,08/26/2025,25-46292,"Chicago, IL","Duration: 6+ Months C2H      Job Summary:    	We are looking for a skilled and detail-oriented Quality Engineer with hands-on experience in device testing and Selenium automation. The ideal candidate will be responsible for ensuring the quality and functionality of applications across multiple device types (mobile, tablet, web-enabled devices) while contributing to the automation framework and exe...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:27.001969,1,US Tech Solutions Inc.
Mechanical Engineer SR,08/26/2025,25-46280,"Bucks, AL","Duration:           12 Months      Job Description:    	The Mechanical Engineer SR 1 position requires 10+ years of related experience.        Job responsibilities:      	Responsibilities include mechanical engineering designs on small and medium retrofit, environmental, and new generation projects.  	Leading in conducting mechanical design ac...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:27.001969,1,US Tech Solutions Inc.
Mechanical Designer - Piping SR,08/26/2025,25-46278,"Bucks, AL","Duration:           12 Months      Job Description:    	The Mechanical Designer-Piping SR 3 position requires 20+ years of related experience.        Job responsibilities:      	Job responsibilities include providing 3D Piping/equipment designs for retrofit, environmental and new generation projects, producing 2D orthographic and isometric dra...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:27.001970,1,US Tech Solutions Inc.
Nurse Practitioner - MC,08/26/2025,25-46277,"Charlottesville, VA","Duration: 4 months contract       Job Summary:    	Nurse Practitioners will work in collaboration with a dedicated clinical care team to provide evidenced-based care to a panel of patients. The clinical care team will work with the provider daily to drive better outcomes for entire panel of patients. This will include accurate assessment, diagnosis, treatment, management of health problems, h...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:27.001971,1,US Tech Solutions Inc.
Health & Safety Specialist III-Nuclear,08/26/2025,25-46269,"Huntersville, NC","Duration:           36+ months       Job Opportunity:    	This position serves as an Owner representative, who is responsible for basic technical work in a wide range of health and safety disciplines to achieve compliance with the organization s H&S standards and with federal, state and local regulatory requirements.  	Works under general super...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:27.001972,1,US Tech Solutions Inc.
Logistics Coordinator,$24-25/hour,08/26/2025,25-46258,"Duration:  12 months Contract      Job Description:    	We are seeking a highly organized and detail-oriented Logistics and Order Fulfilment Specialist to manage the end-to-end shipment process for both physical and software products.  	This role involves processing shipments from virtual factories and physical sites, coordinating with international partners, ensuring compliance with trade re...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:27.001972,1,US Tech Solutions Inc.
Customer Support Represnetative,$16-19/hour,08/26/2025,25-46324,Timing:  8am to 8pm CT (8-hour shifts Mon - Fri)      Duration: 3 + FTE Possibility                                                     ...,https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:27.001973,1,US Tech Solutions Inc.
Clinical Care LVN/LPN Float,08/27/2025,25-46393,"Shawnee, KS","Duration: 6+ months contract      Position Summary    	As the largest retail health care provider in the nation, and an industry leading offers the unique opportunity to deliver affordable, accessible comprehensive high-quality care that meets the needs of our patients, their families, and our communities. You’ll be empowered to provide holistic patient care to ...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135774,2,US Tech Solutions Inc.
ChangeMan Cobol Programmer,$51.00-52.75/hour,08/27/2025,25-46341,"Duration: 12 months contract (with possible extension)         COMPANY / DEPARTMENT CULTURE (why do you enjoy working for the company – selling points for potential candidates):      	Challenging, fast-paced, team environment working on Medicaid System.           SCOPE OF THE PROJECT:      	This project includes making federally mandated changes for the Medicaid System of SC. This ...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135820,2,US Tech Solutions Inc.
Engineering Program Manager – Cloud & Strategic Initiatives,08/27/2025,25-46378,"Kirkland, WA","Duration: 6 Months (Hybrid)      Job Description:     	We are seeking an experienced Senior Technical Program Manager with a proven track record in driving complex, cross-functional engineering initiatives.  	The ideal candidate is a strategic thinker with strong leadership skills and experience managing large-scale programs in cloud infrastructure, security, machine learning, and global product s...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135823,2,US Tech Solutions Inc.
Technical Recruiter,08/27/2025,25-46366,"Salisbury, NC \ Quincy, MA \","Duration: 3 to 4 months with possibility of turning into perm.   Schedule type: Hybrid/3 in-person days and 2 remote days      Primary Purpose      	Manages the entire life cycle recruiting process, from sourcing, assessing, and recruiting inclusive talent for all positions assigned, with a primary focus on supporting corporate recruiting efforts that attract top talent to the organization in a fa...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135824,2,US Tech Solutions Inc.
Customer Service Representative,$17-19/hour,08/27/2025,25-46362,Timing:  8am to 8pm CT (8-hour shifts Mon - Fri)   Duration: 3 + FTE Possibility                                                     &n...,https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135825,2,US Tech Solutions Inc.
Customer Service Representative,$18-19/hour,08/27/2025,25-46356,Timing:  8am to 8pm CT (8-hour shifts Mon - Fri)   Duration: 3 + FTE Possibility                                                     &n...,https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135827,2,US Tech Solutions Inc.
Customer Service Representative,$18-19/hour,08/27/2025,25-46350,Timing:  8am to 8pm CT (8-hour shifts Mon - Fri)   Duration: 3 + FTE Possibility                                                     &n...,https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135828,2,US Tech Solutions Inc.
Management Consulting Strategy & Operations Manager,08/26/2025,25-46332,"Mountain View, CA","Duration: 7 Months (Hybrid)      Job Description:    	The client is seeking a Management Consulting Strategy & Operations Manager with previous experience at a major consulting firms providing strategic operational support. Corporate strategy experience is also considered highly relevant to the role.  	In this role, you will contribute to core problem structuring, owning research, data gatheri...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135829,2,US Tech Solutions Inc.
Image Processing Engineer,$53/hour,08/26/2025,25-46289,"Duration: 6 months contract with possible extension        Job Description:    	Investigation orientated image processing – develop an algorithm to extract specify feature(s) from a set of images. Then, study the consistency or inconsistency of extracted feature(s) throughout these images to obtain important information about a process   	     Required Skills        	High comp...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135831,2,US Tech Solutions Inc.
Senior Project Manager - Nuclear Projects,$80-100/hour,08/26/2025,25-46313,"Description:    	Manages projects and programs typically greater than $10M total cost including planning, scheduling, and control of activities independently. Leads project teams greater than ten people.  	Typically assigned multidiscipline projects and programs involving the most complexity, highest risk, highest financial investment, and requiring strong leadership. Establishes priorities within...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135832,2,US Tech Solutions Inc.
Quality Technician,$26/hour,08/26/2025,25-46309,"Duration: 6-month contract       Job Description:    	Responsible for providing front line support for internal and external customers regarding quality and regulatory related inquiries and issues, and act as liaison between customers and other departments and functions.  	Responsible for supporting the projects and ongoing processes associated with Quality and Regulatory Services (QRS)  	Fir...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135833,2,US Tech Solutions Inc.
Scientist III-Biomaterials,08/26/2025,25-46304,"Irvine, CA","Duration: 06+ Months (Potential to extend)          Job Summary:       Must Have:    	M.S. or B.S. degree in Biomaterials Science, Biomedical engineering, Polymer Chemistry, Materials Engineering, Bioengineering, Chemical Engineering, or related fields.  	3+ (M.S.) or 6+ (B.S.) years of relevant experience, including industrial experience.  	Preferred experience with biomaterials and/or ...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135835,2,US Tech Solutions Inc.
Financial Analyst I,08/26/2025,25-46303,"North Chicago, IL",Duration: 6 months contract       Job Description:    	The Financial Analyst I will support payment processes for external consultant engagements. The role is responsible for the financial compliance reconciliation and review of payment requests as well as developing and maintaining necessary documentation according to departmental policies to meet quick turnarounds for payment requests.    &...,https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135836,2,US Tech Solutions Inc.
Device Tester with Selenium,08/26/2025,25-46292,"Chicago, IL","Duration: 6+ Months C2H      Job Summary:    	We are looking for a skilled and detail-oriented Quality Engineer with hands-on experience in device testing and Selenium automation. The ideal candidate will be responsible for ensuring the quality and functionality of applications across multiple device types (mobile, tablet, web-enabled devices) while contributing to the automation framework and exe...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135837,2,US Tech Solutions Inc.
Mechanical Engineer SR,08/26/2025,25-46280,"Bucks, AL","Duration:           12 Months      Job Description:    	The Mechanical Engineer SR 1 position requires 10+ years of related experience.        Job responsibilities:      	Responsibilities include mechanical engineering designs on small and medium retrofit, environmental, and new generation projects.  	Leading in conducting mechanical design ac...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135838,2,US Tech Solutions Inc.
Mechanical Designer - Piping SR,08/26/2025,25-46278,"Bucks, AL","Duration:           12 Months      Job Description:    	The Mechanical Designer-Piping SR 3 position requires 20+ years of related experience.        Job responsibilities:      	Job responsibilities include providing 3D Piping/equipment designs for retrofit, environmental and new generation projects, producing 2D orthographic and isometric dra...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135840,2,US Tech Solutions Inc.
Nurse Practitioner - MC,08/26/2025,25-46277,"Charlottesville, VA","Duration: 4 months contract       Job Summary:    	Nurse Practitioners will work in collaboration with a dedicated clinical care team to provide evidenced-based care to a panel of patients. The clinical care team will work with the provider daily to drive better outcomes for entire panel of patients. This will include accurate assessment, diagnosis, treatment, management of health problems, h...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135841,2,US Tech Solutions Inc.
Health & Safety Specialist III-Nuclear,08/26/2025,25-46269,"Huntersville, NC","Duration:           36+ months       Job Opportunity:    	This position serves as an Owner representative, who is responsible for basic technical work in a wide range of health and safety disciplines to achieve compliance with the organization s H&S standards and with federal, state and local regulatory requirements.  	Works under general super...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135842,2,US Tech Solutions Inc.
Logistics Coordinator,$24-25/hour,08/26/2025,25-46258,"Duration:  12 months Contract      Job Description:    	We are seeking a highly organized and detail-oriented Logistics and Order Fulfilment Specialist to manage the end-to-end shipment process for both physical and software products.  	This role involves processing shipments from virtual factories and physical sites, coordinating with international partners, ensuring compliance with trade re...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135843,2,US Tech Solutions Inc.
Customer Support Represnetative,$16-19/hour,08/26/2025,25-46324,Timing:  8am to 8pm CT (8-hour shifts Mon - Fri)      Duration: 3 + FTE Possibility                                                     ...,https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:31.135845,2,US Tech Solutions Inc.
EMT (Medical Representative),08/26/2025,25-46246,"Fort Worth, TX","Duration 06 months      Work Schedule:   Working Hours: Night shift, 10-hour shifts on Monday, Tuesday, Thursday, and Friday. Off on Wednesday and weekends (Donut Shift Schedule).       Job Description    	The Workplace Health & Safety (WHS) team is deeply committed to the safety and wellbeing of all employees. WHS sets the strategic direction to provide resources, best practices, and saf...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:35.212458,3,US Tech Solutions Inc.
UC4/ Automic Application Engineer,$66-68/hour,08/25/2025,25-46215,"Job Description    Location: Fully Remote (Candidates must be able to work EST time zone hours. Some travel for onsite client meetings, 25% (once per quarter), travel expenses will be the responsibility of the candidate.)    Duration: 9 months contract (with possible extension)         COMPANY / DEPARTMENT CULTURE:      	This position will provide senior UC4/Automic Application Engineer / Linux Sy...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:35.212468,3,US Tech Solutions Inc.
Electrical Technician,$25/hour,08/25/2025,25-46150,"Duration: 6-month contract       Job Description:    	Support equipment acquisition efforts in electrical aspect for different scale projects for manufacturing equipment upgrades and brown/green-field installations.  	Establish equipment specifications and requirements (configuration, quantity, etc.).  	Provide technical support for Global Supply Management and equipment vendors throughout th...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:35.212470,3,US Tech Solutions Inc.
Contract Recruiter (Spanish),08/25/2025,25-46102,"Disputanta, VA","Duration: 3 Months      Worl Schedule: Tues-Sat 10am-6:30pm      Job Overview:    	We are looking for an On-Site Recruiter to support the recruitment of entry-level associates for the Client’s Distribution Center. In this role, you will play an essential part in executing recruitment strategies to meet staffing needs, ensuring the seamless onboarding of new employees, and providing ongoing s...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:35.212471,3,US Tech Solutions Inc.
Nurse Practitioner Core - MC,08/25/2025,25-46188,"Greensboro, NC","Duration: 6 months contract       Job Summary:    	Nurse Practitioners will work in collaboration with a dedicated clinical care team to provide evidenced-based care to a panel of patients. The clinical care team will work with the provider daily to drive better outcomes for entire panel of patients. This will include accurate assessment, diagnosis, treatment, management of health problems, h...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:35.212473,3,US Tech Solutions Inc.
Communications Specialist,$50-55/hour,08/25/2025,25-46146,"Duration:  04 months Contract      Job Description:    	We are seeking a proactive and creative Internal Communications Specialist to join our team. This role is responsible for developing and executing internal communication strategies that inform, engage, and inspire employees across the organization.  	The ideal candidate will be experienced in digital content creation, event support, and ...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:35.212474,3,US Tech Solutions Inc.
Security Architect,$66.73-69.03/hour,08/25/2025,25-46140,Duration: 12 months with possibility to extend       Note: Candidate MUST be a SC resident or willing to relocate to SC prior to starting the role at their own expense.       Overview   We’re seeking a proactive and detail-oriented Information Security Officer to lead the implementation of security policies and procedures across our organization. This role is critical in shaping our security...,https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:35.212475,3,US Tech Solutions Inc.
Junior Civil Litigation Attorney,$54/hour,08/25/2025,25-46135,"Duration: 3 months with Possibility for Extension      Note: (However, needs to travel 10-50% of the time around the Salt Lake Valley area for court hearings & trials). Some hearings can be done through video meeting, some don’t.         Job Description      	We are seeking a Junior Level Attorney licensed to practice in Utah. This role involves representing insureds and the company in d...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:35.212477,3,US Tech Solutions Inc.
Patient Service Representative,08/25/2025,25-46151,"Malabar, FL","Duration: 3+ Months conract      Job Description:      	The Patient Service Representative is the check in and check out receptionist in a medical office clinic.  	The PSR greets patients, verifies insurance information, collects co-pay and payment information, makes follow up appointments, answers the phone,  	Assists the front office Team Lead with administrative tasks and referrals or prior aut...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:35.212478,3,US Tech Solutions Inc.
Patient Service Representative,08/25/2025,25-46149,"Melbourne, FL","Duration: 3+ Months conract  Job Description:      	The Patient Service Representative is the check in and check out receptionist in a medical office clinic.  	The PSR greets patients, verifies insurance information, collects co-pay and payment information, makes follow up appointments, answers the phone,  	Assists the front office Team Lead with administrative tasks and referrals or prior authori...",https://www1.jobdiva.com/portal/?a=6mjdnwi2x2jytfqco0udrwulgv41ah00acxltt71n0hot1h237mrqojkegb16j9w&compid=0&divisions=5&t=1729176258835#/?divisions=5&,2025-08-27T16:03:35.212479,3,US Tech Solutions Inc.
