title,date,jobId,location,description,url,scraped_at,page_number,Contractor
Node.js Developer,08/26/2025,25-06905,"Foster City, CA","Description:    	5+ years of experience in Node.js and TypeScript development.   	Strong experience with cloud APIs (Azure preferred; AWS/GCP acceptable).   	Hands-on expertise with MongoDB, Redis, and SQL databases.   	Experience building RESTful APIs and integrating third-party services.   	Solid understanding of scalable system design and microservices architecture.   	Strong problem-solving, d...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:36.829255,1,Expedite Technology Solutions LLC
React Developer,08/26/2025,25-06904,"Foster City, CA","Description:    	5+ years of professional frontend software development experience.  	Strong proficiency in JavaScript and modern frameworks (React strongly preferred).  	Proven experience building and scaling large-scale, consumer-facing web applications.  	Strong understanding of frontend performance, accessibility, and responsive design.  	Experience with frontend testing frameworks (Jest, Cypr...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:36.829255,1,Expedite Technology Solutions LLC
Android Developer,08/26/2025,25-06903,"Foster city, CA","Description:       	   5+ years of enterprise-grade Android app development     	   Excellent command of Kotlin     	   Experience with Jetpack Compose     	   Deep understanding of UI fundamentals (Recomposition, Scope, Themes, etc.)     	   Deep understanding of Android development concepts (MVVM architecture, Coroutines, Dependency Injection, Unit Tests, etc.)     	   Experience with refactorin...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:36.829256,1,Expedite Technology Solutions LLC
iOS Developer,08/26/2025,25-06902,"Foster city, CA","Description:    	2+ years of professional experience building native iOS apps in Objective-C or Swift  	Proficiency with Xcode, Cocoa Touch, and UIKit  	Solid grasp of OOP and MVC design patterns  	Experience connecting mobile apps to REST APIs using JSON/XML    Comfortable working in an Agile, team-oriented environment",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:36.829256,1,Expedite Technology Solutions LLC
GDOT IT Architect 1,08/26/2025,25-06901,"Atlanta, GA","Short Description:  Assists in planning, scheduling of team resources, status reporting, and completion of documentation for team assignment and projects. Analyzes and develops work or project plans for team assignments. Supervises the work assignments of subordinates.    Complete Description:  Job Summary:  Supervises, guides, and/or instructs the work assignments of subordinate staff. Assists in...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:36.829257,1,Expedite Technology Solutions LLC
Registered Nurse/ICU,08/26/2025,25-06900,"Sinai Medical Center, Cedars","Shift: Day 3x12-Hour (07:00 - 19:30) Description: CLIENT OFFER - FLU VAX REQUIRED ***THIS IS ICU FLOAT POOL (WILL float down to ms/tele/pcu/overflow units when needed)! Will also float to Overflow PACU and other MS/ Tele/PCU, Stepdown. *****09/08 or 09/22 Starts ONLY. 09/08 Will be prioritized**** 17 Week Contract RTO: No RTO within the first 2 weeks of the assignment and must be able to work 2 ma...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:36.829258,1,Expedite Technology Solutions LLC
GA DHS Systems Support Tech,08/25/2025,25-06880,"Atlanta, GA","Short Description:  Under direct supervision, provides management information system user support on a continuing basis, either by phone or site visit. Troubleshoots end-user problems. May train end users on software applications.    Complete Description:  *Must be local to Metro Atlanta*  *Hybrid role*    Job Description (General Summary):   The Systems Support Technician will report to the Ga-Ga...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:36.829258,1,Expedite Technology Solutions LLC
Project Manager,08/27/2025,25-06955,"New York, NY","Job Description :         Qualifications & Experience         8+ years of hands-on experience in IT project management with complete ownership of project delivery         Proven track record of delivering projects using Agile methodologies, with a solid grasp of Agile frameworks, metrics, and best practices         Experience managing large, cross-functional teams and leading technology-driven bus...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926006,2,Expedite Technology Solutions LLC
US_East | IT Consultant - Application Server Technologies_L3,08/27/2025,25-06946,IL,"Possible 3 Month CTH | No Fees | Do Not Re-Post | Confidential  Skype interview is mandatory please provide the candidates skype ID, VIDEO INTERVIEW IS MANDATORY. NO CPT ALLOWED.    Submit candidates under their legal name and use only *** template  Candidate’s photo ID IS MANDATORY FOR ALL CANDIDATES EVEN CITIZENS.  ------------------------------  In your submission include:  Phone #:  Emai...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926016,2,Expedite Technology Solutions LLC
US_West | Software Developer - Java /JEE / Java Frameworks_L2,08/26/2025,25-06939,IL,"""Possible 3 Month CTH | No Fees | Do Not Re-Post| Confidential    TMR ID: # WQTPMI  Role: Full Stack Java Developer  Work location: Greenwood Village, Denver , CO.  Background and Meet and Greet: MANDATORY    Job Description:    • 7+ years of experience in full-stack development, with a strong focus on Java.  • Deep expertise with Spring Boot and microservices architecture.  • ex...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926018,2,Expedite Technology Solutions LLC
US_East | Solution Enterprise Architect - Workflow_L3,08/26/2025,25-06937,IL,"""Possible 3 Month CTH | No Fees | Do Not Re-Post| Confidential    TMR ID: # PITZNE  Role: Sr. Teamcenter Solution Architect  Work location: Remote.  Background and Meet and Greet: MANDATORY    Job Description:    Sr. Teamcenter Solution Architect plays a pivotal role in designing, implementing, and optimizing Siemens Teamcenter PLM (Product Lifecycle Management) solutions within an organization.  ...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926019,2,Expedite Technology Solutions LLC
US_West | Network Implementation Engineer_L2,08/26/2025,25-06935,IL,"Possible 3 Month CTH | No Fees | Do Not Re-Post | Confidential  Skype interview is mandatory please provide the candidates skype ID, VIDEO INTERVIEW IS MANDATORY. NO CPT ALLOWED.    Submit candidates under their legal name and use only *** template  Candidate’s photo ID IS MANDATORY FOR ALL CANDIDATES EVEN CITIZENS.  ------------------------------  In your submission include:  Phone #:  Emai...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926021,2,Expedite Technology Solutions LLC
US_East | Programme Manager_L2,08/26/2025,25-06934,IL,"Possible 3 Month CTH | No Fees | Do Not Re-Post | Confidential  Skype interview is mandatory please provide the candidates skype ID, VIDEO INTERVIEW IS MANDATORY. NO CPT ALLOWED.    Submit candidates under their legal name and use only *** template  Candidate’s photo ID IS MANDATORY FOR ALL CANDIDATES EVEN CITIZENS.  ------------------------------  In your submission include:  Phone #:  Emai...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926022,2,Expedite Technology Solutions LLC
US_West | Software Developer - Mainframe Languages_L2,08/26/2025,25-06933,IL,"GTD # 5KTVSC    Possible 3 Month CTH | No Fees | Do Not Re-Post | Confidential  Submit candidates under their legal name and use only *** template    IMPORTANT INFORMATION:    Role: Python Developer  Work Location: Philadelphia, PA    Please send it with this information  Legal name:  Location (City and State):  Relocate?  Rate:  Availability:  Phone #:  Mobile#:  Email address:  Visa type:  Hirin...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926024,2,Expedite Technology Solutions LLC
US_East | Software Developer - Application Server Technologies_L1,08/26/2025,25-06932,IL,"""Possible 3 Month CTH | No Fees | Do Not Re-Post| Confidential    TMR ID: SETSRO  Role: Validation / Performance Testing Engineer  Work location: Auburn Hills, MI, USA  Background and Meet and Greet: MANDATORY    Job Description:  ""*Issue the appropriate documentation for issue resolution including supporting the team where the issue crosses multiple vehicle disciplines.  *Support the vehicle inte...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926025,2,Expedite Technology Solutions LLC
Network Lead,08/26/2025,25-06910,"Atlanta, GA","Network Lead will serve as a Lead engineer for the Networking Team. The Network Lead is responsible for leading a team of network engineers, and day-to-day operational activities and initiatives aligned to the organization goals and expectations.  Network Lead will play a key role as a liaison between the network team, business units, and the organization's management, ensuring that technology ini...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926027,2,Expedite Technology Solutions LLC
"IT Manager Senior, Incident Response & Continuity Manager",08/26/2025,25-06909,"Atlanta, GA","General Description and Classification Standards   The Incident Response & Continuity Manager reports to the Director of Service Delivery, with a matrix responsibility to the Director of the Office of Infrastructure and Technology. This position has accountability for managing and coordinating incident response efforts for AIM.      The role of the Incident Response Manager is a collaborative one ...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926028,2,Expedite Technology Solutions LLC
DOAS Project Coordinator (SPD),08/26/2025,25-06908,"Atlanta, GA",Short Description:  We are seeking a project coordinator to  support the Human Resource Administration program and related technology initiatives.  This person will be responsible for keeping  initiatives moving on track through all phases of the project life cycle.    Complete Description:  The candidate MUST be local and be able to come to the  office.    GENERAL DESCRIPTION:      We are seeking...,https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926029,2,Expedite Technology Solutions LLC
Fullstack Developer,08/26/2025,25-06907,"Foster City, CA","Description:    	5+ years of enterprise software development experience.  	Thorough proficiency and understanding of Node.js, React.js and its core principles.  	Strong backend experience using Node.js, including integration with RESTful APIs.  	Experience with REST architectural patterns and experience in building RESTful services.  	Deep knowledge of industry standards and best practices for lar...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926031,2,Expedite Technology Solutions LLC
Technical Program Manager,08/26/2025,25-06906,"Foster City, CA","Description:       	   5+ years of professional experience in project and/or program management     	   Experience managing hardware design projects in the semiconductor industry     	   Background in design engineering, validation engineering, or verification engineering     	   Experience building relationships and communicating with customers     	   Experience managing different phases of long...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926032,2,Expedite Technology Solutions LLC
Node.js Developer,08/26/2025,25-06905,"Foster City, CA","Description:    	5+ years of experience in Node.js and TypeScript development.   	Strong experience with cloud APIs (Azure preferred; AWS/GCP acceptable).   	Hands-on expertise with MongoDB, Redis, and SQL databases.   	Experience building RESTful APIs and integrating third-party services.   	Solid understanding of scalable system design and microservices architecture.   	Strong problem-solving, d...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926034,2,Expedite Technology Solutions LLC
React Developer,08/26/2025,25-06904,"Foster City, CA","Description:    	5+ years of professional frontend software development experience.  	Strong proficiency in JavaScript and modern frameworks (React strongly preferred).  	Proven experience building and scaling large-scale, consumer-facing web applications.  	Strong understanding of frontend performance, accessibility, and responsive design.  	Experience with frontend testing frameworks (Jest, Cypr...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926035,2,Expedite Technology Solutions LLC
Android Developer,08/26/2025,25-06903,"Foster city, CA","Description:       	   5+ years of enterprise-grade Android app development     	   Excellent command of Kotlin     	   Experience with Jetpack Compose     	   Deep understanding of UI fundamentals (Recomposition, Scope, Themes, etc.)     	   Deep understanding of Android development concepts (MVVM architecture, Coroutines, Dependency Injection, Unit Tests, etc.)     	   Experience with refactorin...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926037,2,Expedite Technology Solutions LLC
iOS Developer,08/26/2025,25-06902,"Foster city, CA","Description:    	2+ years of professional experience building native iOS apps in Objective-C or Swift  	Proficiency with Xcode, Cocoa Touch, and UIKit  	Solid grasp of OOP and MVC design patterns  	Experience connecting mobile apps to REST APIs using JSON/XML    Comfortable working in an Agile, team-oriented environment",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926038,2,Expedite Technology Solutions LLC
GDOT IT Architect 1,08/26/2025,25-06901,"Atlanta, GA","Short Description:  Assists in planning, scheduling of team resources, status reporting, and completion of documentation for team assignment and projects. Analyzes and develops work or project plans for team assignments. Supervises the work assignments of subordinates.    Complete Description:  Job Summary:  Supervises, guides, and/or instructs the work assignments of subordinate staff. Assists in...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926040,2,Expedite Technology Solutions LLC
Registered Nurse/ICU,08/26/2025,25-06900,"Sinai Medical Center, Cedars","Shift: Day 3x12-Hour (07:00 - 19:30) Description: CLIENT OFFER - FLU VAX REQUIRED ***THIS IS ICU FLOAT POOL (WILL float down to ms/tele/pcu/overflow units when needed)! Will also float to Overflow PACU and other MS/ Tele/PCU, Stepdown. *****09/08 or 09/22 Starts ONLY. 09/08 Will be prioritized**** 17 Week Contract RTO: No RTO within the first 2 weeks of the assignment and must be able to work 2 ma...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926042,2,Expedite Technology Solutions LLC
GA DHS Systems Support Tech,08/25/2025,25-06880,"Atlanta, GA","Short Description:  Under direct supervision, provides management information system user support on a continuing basis, either by phone or site visit. Troubleshoots end-user problems. May train end users on software applications.    Complete Description:  *Must be local to Metro Atlanta*  *Hybrid role*    Job Description (General Summary):   The Systems Support Technician will report to the Ga-Ga...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:40.926043,2,Expedite Technology Solutions LLC
Project Manager,08/25/2025,25-06879,"Hartford, CT","Summary    The State of Connecticut is launching an enterprise Digital Accessibility initiative, which will bring the State up to new federal standards of accessibility for websites and digital assets. Full compliance with these standards will allow us to provide equivalent state services to all of our residents, regardless of ability.    This exciting initiative is in its early stages of executio...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:44.996369,3,Expedite Technology Solutions LLC
Senior Developer,08/25/2025,25-06878,"Hartford, CT","Summary    Join the State of Connecticut’s Digital Government team as a Digital Accessibility Web Developer. In this role, you will be responsible for fixing critical accessibility issues across all our public-facing websites, applications, forms, and digital platforms. You will apply your deep web development expertise in HTML, CSS, ARIA, JavaScript, and design libraries to address content ...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:44.996382,3,Expedite Technology Solutions LLC
Quality Assurance Analyst,08/25/2025,25-06877,"Hartford, CT","This is Us    The State of Connecticut is leading a new digital transformation to uplift the lives and well-being of our residents, businesses, and employees. Our goal is to improve access to our programs and services, making interaction with government easier. When you join the Connecticut Digital Service, you’ll be part of a team creating simple experiences personalized for everyone. If yo...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:44.996383,3,Expedite Technology Solutions LLC
US_East | Industrial & Network Operations Engineer_L2,08/22/2025,25-06870,"Chicago, IL","GTD # 3ETVPK    Possible 3 Month CTH | No Fees | Do Not Re-Post | Confidential  Submit candidates under their legal name and use only *** template    IMPORTANT INFORMATION:    Role: Operations Engineer  Work Location: Onsite - Chicago, IL    Please send it with this information  Legal name:  Location (City and State):  Relocate?  Rate:  Availability:  Phone #:  Mobile#:  Email address:  Visa type:...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:44.996384,3,Expedite Technology Solutions LLC
US_East | IT Consultant - Cloud Specialist_L3,08/22/2025,25-06869,"Chicago, IL","GTD #1RTU0V    Possible 3 Month CTH | No Fees | Do Not Re-Post | Confidential  Submit candidates under their legal name and use only *** template    IMPORTANT INFORMATION:    Role: GCP Cloud Architect  Work Location: Onsite - Chicago, IL    Please send it with this information  Legal name:  Location (City and State):  Relocate?  Rate:  Availability:  Phone #:  Mobile#:  Email address:  Visa type: ...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:44.996385,3,Expedite Technology Solutions LLC
Data Center Technician,08/22/2025,25-06867,"Seattle, WA","Description: Title:   Data Center Technician Job Family:   E&M Background Package:  *** Safety Specific - with drug screen  Bill Rate:   *** - *** Hours:  M-F 8am - 5pm with possible OT  Remote/Hybrid/In-person:  In-person  Location:   SHAREWA1154-Seattle-100 4th Ave. N. Why is this role open? (Coverage, looking for perm, etc.) Headcount became available  Assignment Duration:  ○ Possible for...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:44.996386,3,Expedite Technology Solutions LLC
US_East | Mechanical & Physical Engineer_L1,08/22/2025,25-06865,"Chicago, IL","Need R2D2 # DATNVX    Possible 3 Month CTH | No Fees | Do Not Re-Post | Confidential  Submit candidates under their legal name and use only *** template    IMPORTANT INFORMATION:    Role: Design & Release Engineer  Work Location: Auburn Hills, Michigan      Please send it with this information  Legal name:  Location (City and State):  Relocate?  Rate:  Availability:  Phone #:  Mobile#:  Email addr...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:44.996387,3,Expedite Technology Solutions LLC
US_East | Mechanical & Physical Engineer_L1,08/22/2025,25-06863,"Chicago, IL","Need R2D2 # SLTQ3X    Possible 3 Month CTH | No Fees | Do Not Re-Post | Confidential  Submit candidates under their legal name and use only *** template    IMPORTANT INFORMATION:    Role: PMO Support Technical Specialist  Work Location: Auburn Hills, Michigan      Please send it with this information  Legal name:  Location (City and State):  Relocate?  Rate:  Availability:  Phone #:  Mobile#:  Ema...",https://www2.jobdiva.com/portal/?a=m0jdnwhxchkqupe3v05u7ukewhoofs03cdtb9fkmmvcvqf58l5mr64elovcmibzy#/,2025-08-27T15:36:44.996388,3,Expedite Technology Solutions LLC
