title,date,jobId,location,description,url,scraped_at,page_number,Contractor
M&A- Functional Project Manager,08/22/2025,25-03362,N/A,"M&A- Functional Project Manager        6-12+ Months       Fully Remote           Description:      We are seeking a highly organized and strategic Functional Project Manager to lead cross-functional initiatives,  particularly focused on mergers and acquisitions (M&A). The ideal candidate will have hands-on experience managing complex integration projects, utilizing Smartsheet for planning and trac...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945654,2,Smart Information Management Systems Inc
Business Analyst 3,08/21/2025,25-03355,"Austin, TX","The Business Analyst (BA) position at the Texas Education Agency works on multiple projects that support the mission of the agency of improving outcomes for Texas students, with a focus on the early childhood integrated data system project.    This position performs advanced, senior-level business analysis work as well as user experience design work to ensure a positive and productive end user exp...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945656,2,Smart Information Management Systems Inc
Business Analyst 3,08/15/2025,25-03335,"Austin, TX",Minimum Requirements:   			Candidates that do not meet or exceed the minimum stated requirements (skills/experience) will be displayed to customers but may not be chosen for this opportunity.  		  		  			Years  			Required/Preferred  			Experience  		  		  			8  			Required  			Experience eliciting requirements from interviews with customers and creating well-written system requirements  		  		  	...,https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945657,2,Smart Information Management Systems Inc
Developer/Programmer Analyst 3,08/15/2025,25-03334,"Austin, TX","Minimum Requirements:   			Candidates that do not meet or exceed the minimum stated requirements (skills/experience) will be displayed to customers but may not be chosen for this opportunity.  		  		  			Years  			Required/Preferred  			Experience  		  		  			8  			Required  			Web Technologies: Basic to intermediate knowledge of JavaScript, HTML, and CSS for front-end development.  		  		  			3  ...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945658,2,Smart Information Management Systems Inc
Help Desk Technician consultant,08/15/2025,25-03333,"Hartford, CT",A minimum of one (1) year of prior experience demonstrating the following knowledge    and skills:    1. PC Hardware and software installation    2. End user support - face to face and via telephone    3. Excellent customer service skills        It's highly desirable that the candidate also have:    1. Experience with computer system and user administration.    2. Technical familiarity with Mi...,https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945659,2,Smart Information Management Systems Inc
Project Lead 3,08/15/2025,25-03332,"Austin, TX","Develop, prepare and track budget and LAR documents for various projects.    	  		  			Minimum Requirements:   			Candidates that do not meet or exceed the minimum stated requirements (skills/experience) will be displayed to customers but may not be chosen for this opportunity.  		  		  			Years  			Required/Preferred  			Experience  		  		  			20  			Required  			Knowledge of government regulatio...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945660,2,Smart Information Management Systems Inc
Project Lead 3,08/15/2025,25-03331,N/A,"Overseeing the contract management/monitoring process which includes tasks such as examining scope, billing, fiscal data and eligibility determinations for compliance with contract and grant terms and departmental policies; coordinating and participating in vendor discussions/negotiations; processing of contract and grant documents to ensure understanding and authorizations of contract and grant r...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945662,2,Smart Information Management Systems Inc
Creative Graphic Design,08/15/2025,25-03330,"Bolivar, TN",A contracted part-time graphic designer will support this initiative by delivering high-quality visual assets and design systems that align with messaging and outreach goals.   This position will work 20 hours/week for a span of approx. three months.    This position is remote and has a flexible work schedule Monday-Friday. Preferred candidate would reside in Tennessee. We will provide necessary t...,https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945663,2,Smart Information Management Systems Inc
Service Desk Personnel,08/15/2025,25-03329,"Bolivar, TN",This role is NOT focused on tech-based helpdesk tickets.  Our team is not responsible for hardware or connectivity issues or general desktop support.  This role is more closely aligned to a system administrator role and all prior experience should be based on system administration of an application or program.  Candidates with only hardware-based help-desk experience will not be considered.   Posi...,https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945664,2,Smart Information Management Systems Inc
Software Developer/ javafullstack developer,08/11/2025,25-03298,"Austin, TX","Develops software solutions by studying information needs, conferring with users, and studying systems flow, data usage, and work processes. Investigates problem areas. Prepares and installs solutions by determining and designing system specifications, standards, and programming.   ﻿This contractor role is for a Senior Java Developer, and they will work on the PCS SCOR EI. This role will be...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945665,2,Smart Information Management Systems Inc
Project Manager,08/11/2025,25-03297,"Austin, TX","The Department of Public Safety (DPS) requires the services of 2 Project Managers hereafter referred to as Worker, who meets the general qualification of Project Manager, Level 2, Emerging Technology and the specifications outlined in this document for DPS. Various technology and innovation projects that directly impact the daily operations of DPS to achieve Agency missions, goals, and objectives....",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945666,2,Smart Information Management Systems Inc
Business Analyst Sr,08/08/2025,25-03292,"Hartford, CT","must have a minimum of 5 years of experience in technical business analysis.  Please indicate knowledge and experience related to these areas on résumés.    	Perform hands on application development including architecture, design, coding, configuration, maintenance and installation  	Responsible for creating deliverables (requirements specifications, design deliverable, status report...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:53.945668,2,Smart Information Management Systems Inc
Software Developer 2 (Onsite/Austin),08/08/2025,25-03290,"Austin, TX","Researching, designing, implementing and managing software programs. Testing and evaluating new programs. Working closely with other developers, UX designers, business and systems analysts.   	Designs, codes, and modifies complex computer programs, APIs, subroutines, triggers, stored procedures, objects, classes, and scripts using C#, ASP.net, Angular, and Oracle Database. Performs necessary testi...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:58.024005,3,Smart Information Management Systems Inc
Sr. Solutions Developer - EPICOR,08/08/2025,25-03289,"Southfield, MI",Job Description   Duties & Responsibilities    	Analyze business requirements to estimate the scope and effort of technical solutions  	Design and develop both internal and external system solutions  	Troubleshoot and resolve technical issues reported by users  	Regularly update and upgrade systems to maintain optimal performance  	Build and maintain strong relationships with clients to unders...,https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:58.024014,3,Smart Information Management Systems Inc
Systems Administrator,08/08/2025,25-03288,N/A,"Installs new software releases and system upgrades and resolves software related problems.      	   Performs system backups and recovery (e.g., Veeam, Commvault, Acronis, NetBackup).      	   Maintains data files and monitors system configuration to ensure data integrity code tools would involve New Relic.      	   Scripting & Automation is expected (Python less than 50%). servers or systems the p...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:58.024016,3,Smart Information Management Systems Inc
Systems Administrator,08/08/2025,25-03287,N/A,"Installs new software releases and system upgrades and resolves software related problems.   	Performs system backups and recovery (e.g., Veeam, Commvault, Acronis, NetBackup).   	Maintains data files and monitors system configuration to ensure data integrity code tools would involve New Relic.   	Scripting & Automation is expected (Python less than 50%). servers or systems the person expected...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:58.024018,3,Smart Information Management Systems Inc
Programmer/Developer,08/08/2025,25-03286,"Bolivar, TN","Programmer/Developer (64721) - 1 opening, 2 submissions   Max Bill Rate: $85/hr   Remote (No Location Preference); 8 AM to 4:30 PM CST   Estimated Duration: 08/18/2025 - 12/31/2025        ServiceNow Developer:  Key Technical Skills in order of importance    	ServiceNow Scripting: Proficiency in JavaScript, Glide API, and server/client-side scripting.  	App Development: Experience building custom a...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:58.024019,3,Smart Information Management Systems Inc
Programmer/Analyst 3,08/08/2025,25-03285,"Bolivar, TN","New remote position! We should try to find people near Nashville if possible.   Programmer/Analyst 3 (64704) - 1 opening, 2 submissions allowed   Max Bill Rate: $74/hr   Remote (Equipment must be picked up and dropped off in Nashville, TN) 7.5 hours per day   Estimated Duration: 08/11/2025 - 06/30/2026   JOB TITLE: Azure Cloud Engineer    As an Azure Cloud Engineer, you will work with a small team...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:58.024021,3,Smart Information Management Systems Inc
Solutions Specialist WMS,08/01/2025,25-03257,St. Petersburg FL,Be the functional expert in Inventory management and warehouse management module for the overall business processes as well as system functionality  	Full understanding of business process requirements with ability to identify process or system gaps and appropriate resolutions  	Have strong configuration and functional knowledge in order to design solutions to fulfill business requirements with re...,https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:58.024022,3,Smart Information Management Systems Inc
Administrative Services Assistant,08/01/2025,25-03256,"Bolivar, TN",Answering main line calls and returning customer email request  	Assisting customers with online permits and scheduling inspections  	Assisting customers with online sign-in and website issues  	Entering Electrical and Residential Bldg. permits thru website  	Sending inspection results to the power companies  	Updating permit information in the back office system,https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:58.024023,3,Smart Information Management Systems Inc
Grounds Keeper Maintenance,08/01/2025,25-03254,"Nashville, TN","General Description:         The Grounds Worker performs semi-skilled work in the maintenance, care, and modification of campus grounds and landscapes. The work includes the operation of electrically-powered and gasoline-powered groundskeeping equipment and machines, the use of small hand and power tools or equipment in planting, cultivating, and trimming grounds and landscaping. The Grounds Worke...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:58.024025,3,Smart Information Management Systems Inc
Salesforce Developer,07/28/2025,25-03241,TX,"Title: SFDC DEV - Sales cloud, Service cloud, Contract Management and Pricing experience    Work location: Houston, TX (4 days onsite)         Contract         Role:    Job Description    Responsibilities:    • Work with the functional team to build, develop, and test customized solutions.    • Use industry experience and best practices in Salesforce to solve clients' complex busines...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:58.024026,3,Smart Information Management Systems Inc
Calypso Derivative Tester,07/28/2025,25-03240,GA,"Title: Calypso Derivative Tester - UFT/Q-Frame Exp.    Work location: Atlanta, Charlotte or NY hybrid (2-3 days)    Contract         Role:         Required Calypso Test Lead: 8+ years' experience    -Calypso Product Knowledge + Test Lead Experience + UFT/Q-Frame Exp.    -Experience on V16 & V17 & v18 (Good to have)    -Knowledge of Derivatives is must, Foreign Exchange is good to have ...",https://www1.jobdiva.com/portal/?a=cmjdnw1bvyjxtq68o7g7dd2jm1091008baeky998vclszltgw5pmhzeoimy2btd7&compid=-1#/,2025-08-27T15:56:58.024028,3,Smart Information Management Systems Inc
