title,date,jobId,location,description,url,scraped_at,page_number,Contractor
Technical Project Manager,08/25/2025,25-02264,N/A,"Title: Technical Project Manager (Telematics)    Location: Costa Mesa, CA  - Onsite       Overview:   The Technical Project Manager will work closely with project team members to perform the following tasks using a combination of planning, operations, business, technical, problem- solving skills as well as excellent leadership and facilitation techniques.         Responsibilities:      	Project ma...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:38.108883,1,International Solution Sources Inc 
Project Manager,08/25/2025,25-02263,N/A,"Job Title: Project Manager – Application Development   Location: Palm Beach Gardens, FL – Local candidates only      Job Description:   We are looking for a Project Manager with strong experience in delivering and running Application Development programs.       Must-Have Skills:    	Proven experience as a Project Manager in application development programs",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:38.108884,1,International Solution Sources Inc 
Database Administrator - Advanced - (UC4 Engineer/Database Administrator),08/25/2025,25-02262,SC,"Title: Database Administrator - Advanced   Location: Clemson SC   On-site/Remote/Hybrid: 100% REMOTE (Some travel for onsite client meetings, 25% once per quarter)   Duration: 9 Months       Required Skills    	5+ years of UC4/Automic experience in a Linux and windows environment  	5+ years in supporting the UC4/Automic application while using Oracle and SQL as the database.  	5+ years of performi...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:38.108884,1,International Solution Sources Inc 
Data Engineer,08/25/2025,25-02261,N/A,"Role: Azure DataBricks Lead   Location: Pleasanton CA (Onsite)   Duration: 12+ Months Contract   Client: UST Global -Albertsons      Key Responsibilities   Lead the design and development of real-time and batch data pipelines using Azure Databricks, Apache Spark, and Structured Streaming.   Build and optimize data ingestion and processing workflows using Kafka and Databricks streaming for high-thr...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:38.108885,1,International Solution Sources Inc 
Data Engineer,08/25/2025,25-02260,N/A,"Role: Sr Data Lake Engineer   Location: Dallas TX - Onsite   Contract: C2C/ W2   No CPT, OPT, GC       Client: HPE      Heavy experience with Data Lake/ Lake Formation   Experience building Lambda functions in Python   Experience leveraging AI Tools for coding   (Amazon Q is ideal, but others work as well)   Experience with AWS Glue   Experience with Dynamo DB",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:38.108886,1,International Solution Sources Inc 
Data Engineer,08/25/2025,25-02259,N/A,"Role - Big Data Engineer   Location - Irving, TX (Day 1 Onsite-Hybrid)   Hexaware   Primary Skills: Hadoop, Hive & Spark Framework        Responsibilities:    	Experience with big data processing and distributed computing systems like Spark.  	Implement ETL pipelines and data transformation processes.  	Ensure data quality and integrity in all data processing workflows.  	Troubleshoot and reso...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:38.108886,1,International Solution Sources Inc 
Security Architect - Advanced,08/25/2025,25-02258,"Columbia, SC","Title: Security Architect - Advanced   Location: Columbia SC   On-site/Remote/Hybrid: Onsite (1st Month, Later 3 days onsite)   Duration: 12 Months      Note: Work Location: Hybrid - the first month will be fully onsite (5 days/week) and then move to 3 days in office/2 remote after the first month.       Required Skills   A Bachelor's Degree in information technology, computer science, related...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:38.108887,1,International Solution Sources Inc 
Secretary,08/25/2025,25-02257,"Troy, NY","Position Title: Secretary   Department: Hudson Valley Community College   Location: 80 Vandenburgh Ave Troy New York 12180   Work Hours: Monday through Friday, 8 hours per day      Description:   Client is seeking qualified professionals who posses both analytical and interpersonal skills. The ideal candidates would have a high level of database knowledge, customer services skills and experience w...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:38.108887,1,International Solution Sources Inc 
Senior AI Engineer/ML,08/22/2025,25-02256,N/A,"NEW REQ: FULL TIME: Senior AI Engineer/ML - Hybrid /San Francisco, CA          SKILL MATRIX:   Total IT experience:    Years working with: AI Engineer ?    Years working with: Generative AI, neural networks, and transfer learning  ?    Years working with: RAG retrieval-augmented generation ?       ** PLEASE Only send me candidates in the /San Francisco, CA area.         **We need A senior (12+ yea...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:38.108888,1,International Solution Sources Inc 
Full Stack .Net LEAD Developer/ Wealth Management/Banking or Capital Market,08/22/2025,25-02255,N/A,"Role: Full Stack .Net LEAD Developer/ Wealth Management/Banking or Capital Market   MoI: Video   Location: 3 days Hybrid/Midtown, NYC or Charlotte, NC      SKILL MATRIX:      1. How many years working with: Full Stack .Net Developer LEAD   2. How many years working with: Banking/Capital Markets or Financial Services   3. How many years working with: Wealth Management is a huge plus.      KEY FOCUS...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:38.108889,1,International Solution Sources Inc 
Scrum Master,08/26/2025,25-02274,"Palm beach, FL","Role:- Scrum master   Location:- Fremont or San Jose, CA      Summary   We are seeking a Scrum Master to guide Agile teams in delivering high-quality products efficiently. The role involves facilitating daily stand-ups, sprint planning, retrospectives, and removing impediments to ensure smooth delivery. You will collaborate closely with Product Owners, Developers, and stakeholders to drive continu...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.190976,2,International Solution Sources Inc 
SAP RAR,08/26/2025,25-02273,N/A,"Role:- SAP RAR   Remote    Design, configure, and implement SAP Revenue Accounting and Reporting (RAR) solutions in compliance with ASC 606 / IFRS 15.   Collaborate with Finance, IT, and Business teams to define requirements and integrate RAR with SD, FI/CO, and other SAP modules.   Manage end-to-end revenue recognition processes including contracts, performance obligations, allocation rules, and ...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.190987,2,International Solution Sources Inc 
Cloud Database Engineer,08/26/2025,25-02272,"Malvern, PA","RT | Cloud Database Engineer (Smith), 08182025GS1 | Accepting Candidates | P1 | Cloud | _Job #1100982 | Open         Location: Malvern, PA    Locals Only.    Responsibilities      	Will be a member of the Cloud Database Service Team.   	We require a mix of development and infrastructure skills:       Qualifications      	Python & Cloudformation  	AWS Lambda development / Step Functions  	...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.190989,2,International Solution Sources Inc 
Sr. Application Systems Developer,08/26/2025,25-02271,"Davis, CA","RT | Sr. Application Systems Developer | Accepting Candidates | P1 | Data | _Job #1100924 | Open         Sr. Application Systems Developer   Location: Davis, CA   Client: UC Davis    	  		  			   			   			  			Senior Application Developer functions / duties:    			Under general direction of the team supervisor and a lead developer, the agency contractor will   			serve as a full-stack developer fo...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.190991,2,International Solution Sources Inc 
Data Engineer,08/26/2025,25-02270,Fremont,"Role : Certified Databricks Consultant(11+ Years)   Location : TX/GA/CA   Duration : Long-term   Client: IBM/AT&T      Skills:   Need Certified Dataricks Consultant with good experience in Spark and PySpark   Experience with Azure, Python and SQL.",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.190992,2,International Solution Sources Inc 
Oracle Cloud Functional Resource,08/26/2025,25-02269,N/A,"Role: Oracle Cloud Functional Resource   Location: Remote   Duration: 11+ months   MoI: 2 Video Rounds      Responsibilities:    	Implement Oracle Cloud Financial applications with a strong focus on configuration, testing, and troubleshooting to ensure optimal performance and user satisfaction  	Design application configurations, emphasizing Oracle Ledger design, Chart of Accounts (COA) mapping, F...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.190994,2,International Solution Sources Inc 
IT Security,08/26/2025,25-02268,N/A,"Role: IT Security Engineer   Location: 100% Remote, East Coast (close to major airport hub for ease of travel)   Duration: 6-12 months C2H with possible extension   MoI: 2 Video         Qualifications:   Knowledge/Experience/Certifications:   • Required / Preferable: Knowledge of USG CUI Program, CMMC framework, NIST SP 800-171, FAR 52.204-21, DFARS 252.204-7012, and DFARS 252.204-7020.   &bu...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.190996,2,International Solution Sources Inc 
DATA INTEGRATION ENGINEER,08/26/2025,25-02267,N/A,"Role: DATA INTEGRATION ENGINEER   Location: Hybrid in Worcester, MA 3days/week (Local or from nearby states who can relocate on day 1)   Duration: 6+ months CTH   MoI: 2 Video and F2F for local or within drivable distance candidates      Overview/ Summary: DATA INTEGRATION ENGINEER   Data engineering is the aspect of data science that focuses on practical applications of data collection and analys...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.190997,2,International Solution Sources Inc 
Network / Email Security Engineer,08/26/2025,25-02266,N/A,"Job Title:  Network / Email Security Engineer   Location: Frisco, TX (at least two days on site per week)   Duration: 6+ months   MoI: 2 Video      Job Description:       Responsible for designing, implementing, and maintaining an organization's network infrastructure, including email systems, to ensure reliable communication and data exchange. This role involves a combination of technical exp...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.190999,2,International Solution Sources Inc 
Sr Software Engineer,08/26/2025,25-02265,N/A,"Role: Sr Software Engineer   Location: hybrid - Malvern, PA (3 days in office)   MoI: Phone and Final F2F      Client is currently seeking a Senior Software Engineer to join the Information Technology team at our corporate office in Malvern, PA. The Senior Software Engineer will be responsible for the technical innovation and leadership of Client's enterprise store operating platform.      Who...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.191000,2,International Solution Sources Inc 
Technical Project Manager,08/25/2025,25-02264,N/A,"Title: Technical Project Manager (Telematics)    Location: Costa Mesa, CA  - Onsite       Overview:   The Technical Project Manager will work closely with project team members to perform the following tasks using a combination of planning, operations, business, technical, problem- solving skills as well as excellent leadership and facilitation techniques.         Responsibilities:      	Project ma...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.191001,2,International Solution Sources Inc 
Project Manager,08/25/2025,25-02263,N/A,"Job Title: Project Manager – Application Development   Location: Palm Beach Gardens, FL – Local candidates only      Job Description:   We are looking for a Project Manager with strong experience in delivering and running Application Development programs.       Must-Have Skills:    	Proven experience as a Project Manager in application development programs",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.191003,2,International Solution Sources Inc 
Database Administrator - Advanced - (UC4 Engineer/Database Administrator),08/25/2025,25-02262,SC,"Title: Database Administrator - Advanced   Location: Clemson SC   On-site/Remote/Hybrid: 100% REMOTE (Some travel for onsite client meetings, 25% once per quarter)   Duration: 9 Months       Required Skills    	5+ years of UC4/Automic experience in a Linux and windows environment  	5+ years in supporting the UC4/Automic application while using Oracle and SQL as the database.  	5+ years of performi...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.191004,2,International Solution Sources Inc 
Data Engineer,08/25/2025,25-02261,N/A,"Role: Azure DataBricks Lead   Location: Pleasanton CA (Onsite)   Duration: 12+ Months Contract   Client: UST Global -Albertsons      Key Responsibilities   Lead the design and development of real-time and batch data pipelines using Azure Databricks, Apache Spark, and Structured Streaming.   Build and optimize data ingestion and processing workflows using Kafka and Databricks streaming for high-thr...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.191006,2,International Solution Sources Inc 
Data Engineer,08/25/2025,25-02260,N/A,"Role: Sr Data Lake Engineer   Location: Dallas TX - Onsite   Contract: C2C/ W2   No CPT, OPT, GC       Client: HPE      Heavy experience with Data Lake/ Lake Formation   Experience building Lambda functions in Python   Experience leveraging AI Tools for coding   (Amazon Q is ideal, but others work as well)   Experience with AWS Glue   Experience with Dynamo DB",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.191007,2,International Solution Sources Inc 
Data Engineer,08/25/2025,25-02259,N/A,"Role - Big Data Engineer   Location - Irving, TX (Day 1 Onsite-Hybrid)   Hexaware   Primary Skills: Hadoop, Hive & Spark Framework        Responsibilities:    	Experience with big data processing and distributed computing systems like Spark.  	Implement ETL pipelines and data transformation processes.  	Ensure data quality and integrity in all data processing workflows.  	Troubleshoot and reso...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.191008,2,International Solution Sources Inc 
Security Architect - Advanced,08/25/2025,25-02258,"Columbia, SC","Title: Security Architect - Advanced   Location: Columbia SC   On-site/Remote/Hybrid: Onsite (1st Month, Later 3 days onsite)   Duration: 12 Months      Note: Work Location: Hybrid - the first month will be fully onsite (5 days/week) and then move to 3 days in office/2 remote after the first month.       Required Skills   A Bachelor's Degree in information technology, computer science, related...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.191010,2,International Solution Sources Inc 
Secretary,08/25/2025,25-02257,"Troy, NY","Position Title: Secretary   Department: Hudson Valley Community College   Location: 80 Vandenburgh Ave Troy New York 12180   Work Hours: Monday through Friday, 8 hours per day      Description:   Client is seeking qualified professionals who posses both analytical and interpersonal skills. The ideal candidates would have a high level of database knowledge, customer services skills and experience w...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.191011,2,International Solution Sources Inc 
Senior AI Engineer/ML,08/22/2025,25-02256,N/A,"NEW REQ: FULL TIME: Senior AI Engineer/ML - Hybrid /San Francisco, CA          SKILL MATRIX:   Total IT experience:    Years working with: AI Engineer ?    Years working with: Generative AI, neural networks, and transfer learning  ?    Years working with: RAG retrieval-augmented generation ?       ** PLEASE Only send me candidates in the /San Francisco, CA area.         **We need A senior (12+ yea...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.191013,2,International Solution Sources Inc 
Full Stack .Net LEAD Developer/ Wealth Management/Banking or Capital Market,08/22/2025,25-02255,N/A,"Role: Full Stack .Net LEAD Developer/ Wealth Management/Banking or Capital Market   MoI: Video   Location: 3 days Hybrid/Midtown, NYC or Charlotte, NC      SKILL MATRIX:      1. How many years working with: Full Stack .Net Developer LEAD   2. How many years working with: Banking/Capital Markets or Financial Services   3. How many years working with: Wealth Management is a huge plus.      KEY FOCUS...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:42.191014,2,International Solution Sources Inc 
Data Engineer,08/22/2025,25-02254,N/A,"Role: Azure Data Engineer/Fabric Operations   Location: Remote(Fremont, CA based)   Job Description     * Provide advanced technical support for Microsoft Fabric customers across different service components (Data Engineering, Data Science, Data Warehousing, etc.).     * Own the onboarding process, helping the business and engineering teams set up and deploy their use cases on Microsoft Fabric env...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:46.275507,3,International Solution Sources Inc 
Data Engineer,08/22/2025,25-02253,N/A,"Role: Data Engineer   Location: Phoenix,AZ      Job Description:   Experience in SQL, Big Data Hive Pyspark, GCP, Tableau Power BI, Data Modelling.   Unix Scripting Github Actions Github Enterprise, Jenkins Hands on experience with application design, software development and automated testing.",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:46.275527,3,International Solution Sources Inc 
Principal Data Engineer,08/22/2025,25-02252,"Fort mill, SC","Role - Principal Data Engineer   Location - Fort Mill SC or Austin (Hybrid)        We are looking for a skilled Data Engineer to join our team and help build robust, scalable, and efficient data pipelines. The ideal candidate will have strong expertise in AWS, Python, Spark, ETL Pipelines, SQL, and Pytest. This role involves designing, implementing, and optimizing data pipelines to support analyti...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:46.275529,3,International Solution Sources Inc 
Senior Software Engineer,08/22/2025,25-02183,"Tampa, FL","Position Title: Senior Software Engineer (TACL | HPE Nonstop)   Location: Jersey City, NJ OR Tampa, FL OR Plano, TX OR Columbus, OH   Duration: 12+ Months (Possibility of extension)      Job Description:   We are seeking a highly skilled and experienced professional to join our team for a mission-critical project focused on credit card transaction processing. This project handles high-value transa...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:46.275530,3,International Solution Sources Inc 
Technical Program Manager,08/22/2025,25-02250,"NYC, NY","Title: Technical Program Manager    Location: NYC NY    On-site/Remote/Hybrid: Hybrid Remote    Duration: 12 Months       UPON START DATE CONSULTANT WILL BE REQUIRED TO WORK FIRST MONTH FULLY ONSITE. ONCE WORK CAPABILITY IS ESTABLISHED, CONSULTANT WILL BE ALLOWED TO WORK A HYBRID REMOTE SCHEDULE CONSISTING OF 3 DAYS ONSITE/ 2 DAYS REMOTE.      Summary       	We're seeking a Technical Program M...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:46.275532,3,International Solution Sources Inc 
MES Modelling Support Engineer,08/22/2025,25-02249,N/A,"Role:- MES Modelling Support Engineer        Experience:   5-7 years.   Location:   Santa Clara,CA    Key Responsibilities    •Document and maintain MES Modelling process.   •Configure the MES System to meet business needs.   •Implement the MES Modelling solution, integrated with other key factories and business systems, for our customers.   •Support MES Modelling and help set ...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:46.275533,3,International Solution Sources Inc 
Vice President IT Cloud and DevOps Manager/AWS/AI,08/22/2025,25-02248,N/A,"Role:  Vice President, IT Cloud and DevOps Manager/AWS/AI   Location: Hybrid/Midtown NYC   Term: Direct Hire/Full Time  ****We need We are seeking a dynamic and hands-on Vice President, IT Cloud and DevOps Manager to lead our cloud and DevOps strategy while managing a small, highly skilled team. This role is ideal for a true player-coach who can combine leadership with deep technical expertise to ...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:46.275535,3,International Solution Sources Inc 
Senior Graphic Designer,08/22/2025,25-02247,Maharashtra,"Position: Senior Graphic Designer   Experience Required: 7+ Years   Location: Remote    Shift -4 pm IST Onwards     Okay to use own laptop        Skills & Qualifications:                 	Experience: Mini 7+ years of professional experience in graphic design, Motion Graphics ,Video editing , Handle US Client.         Key Responsibilities:      	Design an...",https://www1.jobdiva.com/portal/?a=62jdnw10t7d77ytz0lbaey9qxonk3b05a9tqw96rb7z6hlfo7xj79l9g6mp6aj2o&compid=0#/,2025-08-27T15:40:46.275536,3,International Solution Sources Inc 
